,Age,Density_Corner_Left_Eye,Density_Corner_Right_Eye,Density_Forehead,Density_Cheek_Left,Density_Cheek_Right,Depth_Corner_Left_Eye,Depth_Corner_Right_Eye,Depth_Forehead,Depth_Cheek_Left,Depth_Cheek_Right,Variance_Corner_Left_Eye,Variance_Corner_Right_Eye,Variance_Forehead,Variance_Cheek_Left,Variance_Cheek_Right,Spot_Density_Corner_Left_Eye,Spot_Density_Corner_Right_Eye,Spot_Density_Forehead,Spot_Density_Cheek_Left,Spot_Density_Cheek_Right,Max_Spot_Size_Corner_Left_Eye,Max_Spot_Size_Corner_Right_Eye,Max_Spot_Size_Forehead,Max_Spot_Size_Cheek_Left,Max_Spot_Size_Cheek_Right,Count_of_Spots_Corner_Left_Eye,Count_of_Spots_Corner_Right_Eye,Count_of_Spots_Forehead,Count_of_Spots_Cheek_Left,Count_of_Spots_Cheek_Right,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,path
11191,38,0.158730159,0.360714286,0.040800252,0.212239583,0.144186047,0.206673236,0.32904104,0.194098298,0.252655592,0.227846252,0.0978415255,0.173048283,0.0684308299,0.112821389,0.0976147003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.27,0.47,0.07,0.2,0.38,0.26,0.59,0.33,0.26,0.08,0.03,../datasets/wrinkles3/9599_1974-6-6_2012.jpg
11192,25,0.210526316,0.375,0.155077868,0.143913043,0.230496454,0.221316963,0.280712096,0.217732621,0.230735234,0.26494348,0.119966743,0.163982524,0.0963230842,0.0944999235,0.119930985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.26,0.45,0.07,0.21,0.4,0.26,0.63,0.37,0.26,0.08,0.03,../datasets/wrinkles3/959_1988-01-02_2013.jpg
11193,31,0.562091503,0.266304348,0.385927505,0.56377551,0.0843537415,0.223220602,0.697977931,0.282819075,0.307951081,0.311078112,0.168680475,0.228420892,0.161546162,0.213798588,0.0498340953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.26,0.43,0.07,0.2,0.37,0.27,0.61,0.34,0.27,0.08,0.03,../datasets/wrinkles3/95_1943-04-08_1974.jpg
11194,51,0.58423913,0.431336406,0.0822644847,0.182469136,0.101380671,0.308773768,0.268333058,0.214603338,0.238922102,0.248363561,0.219158978,0.166645393,0.0794093787,0.104855184,0.0845854993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.26,0.44,0.07,0.17,0.35,0.27,0.6,0.33,0.27,0.09,0.02,../datasets/wrinkles3/9600_1963-8-5_2014.jpg
11195,51,0.62962963,0.606407323,0.0707911957,0.184243176,0.173981191,0.298345585,0.293021209,0.243880494,0.259888434,0.283457536,0.221982532,0.217753582,0.0705073209,0.104736582,0.102460135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.26,0.45,0.07,0.18,0.37,0.27,0.6,0.33,0.27,0.08,0.02,../datasets/wrinkles3/9601_1963-8-5_2014.jpg
11196,49,0.613970588,0.472364672,0.0777188329,0.140946011,0.204415683,0.31921798,0.291288414,0.20493814,0.235757034,0.236551289,0.232460159,0.185175629,0.0749061767,0.0922929468,0.110127451,0,0,0.00411140584,0.00621118012,0,0,0,0.000254979064,0.000195218346,0,0,0,1,1,0,0.62,0.26,0.45,0.07,0.19,0.38,0.28,0.6,0.32,0.28,0.08,0.03,../datasets/wrinkles3/9602_1963-8-5_2012.jpg
11197,51,0.383141762,0.240573152,0.131279178,0.0825041459,0.07267645,0.303443116,0.250300666,0.22382464,0.205357375,0.199996718,0.170803134,0.119954358,0.0937923081,0.085632105,0.0778827369,0,0,0.00746965453,0,0,0,0,0.000256,0,0,0,0,1,0,0,0.59,0.26,0.43,0.06,0.2,0.39,0.27,0.61,0.34,0.27,0.07,0.03,../datasets/wrinkles3/9605_1963-8-5_2014.jpg
11198,50,0.381226054,0.456575682,0.267130089,0.137842466,0.26284153,0.238774475,0.496687002,0.249261602,0.212322181,0.240136777,0.144047219,0.272433054,0.126744618,0.093502657,0.118078197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.28,0.47,0.06,0.22,0.41,0.28,0.61,0.33,0.28,0.08,0.03,../datasets/wrinkles3/9607_1963-8-5_2013.jpg
11199,48,0.18125,0.397619048,0.00555261766,0.00710059172,0.154848485,0.265280842,0.302689399,0.181780121,0.178994361,0.262006898,0.10751528,0.165493664,0.0397528055,0.0446483116,0.100769694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.26,0.45,0.07,0.19,0.37,0.28,0.6,0.32,0.28,0.08,0.03,../datasets/wrinkles3/9608_1963-8-5_2011.jpg
11200,20,0.213450292,0.574898785,0.540103189,0.287096774,0.419753086,0.547280917,0.439161627,0.31879959,0.596014357,0.239597844,0.159643015,0.293008608,0.212676446,0.211882334,0.151870439,0,0,0,0,0.0254175744,0,0,0,0,0.000267646924,0,0,0,0,1,0.62,0.26,0.45,0.06,0.22,0.46,0.27,0.58,0.32,0.27,0.06,0.03,../datasets/wrinkles3/960_1993-01-01_2013.jpg
11201,49,0.446708464,0.511111111,0.152965517,0.224848485,0.260248447,0.376165484,0.374769857,0.233876746,0.280490927,0.3057668,0.207067881,0.231798383,0.0973859197,0.123253898,0.135930201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.24,0.43,0.07,0.17,0.37,0.27,0.61,0.34,0.27,0.09,0.02,../datasets/wrinkles3/9610_1963-8-5_2012.jpg
11202,14,0.363945578,0.223958333,0.0329268293,0.145803698,0.193902439,0.30738633,0.25118508,0.205202821,0.268658206,0.229516356,0.16064989,0.12501174,0.0716058921,0.110911357,0.103838808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.25,0.41,0.05,0.21,0.44,0.24,0.64,0.4,0.24,0.06,0.03,../datasets/wrinkles3/9611_1979-12-11_1993.jpg
11203,14,0.546428571,0.446969697,0.0901084011,0.0747252747,0.229457364,0.333906364,0.282714029,0.29305465,0.208335363,0.247281063,0.219120087,0.171536929,0.0907065189,0.0802527523,0.117992365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.25,0.44,0.07,0.2,0.4,0.24,0.62,0.38,0.24,0.07,0.02,../datasets/wrinkles3/9612_1979-12-11_1993.jpg
11204,37,0.568181818,0.423868313,0.193118757,0.581374322,0.413369104,0.392057253,0.414761632,0.308214725,0.339558789,0.377221705,0.260581874,0.216651323,0.106800794,0.235734551,0.205534089,0,0,0,0,0.0127431254,0,0,0,0,0.000256,0,0,0,0,2,0.66,0.28,0.48,0.07,0.25,0.46,0.26,0.63,0.37,0.26,0.07,0.03,../datasets/wrinkles3/9613_1977-6-29_2014.jpg
11205,56,0.439814815,0.43452381,0.185358547,0.342498036,0.274431818,0.300434484,0.294048994,0.208265872,0.241661087,0.247671514,0.184554175,0.177690714,0.105916653,0.141113327,0.126230819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.27,0.46,0.06,0.22,0.42,0.26,0.59,0.34,0.26,0.08,0.03,../datasets/wrinkles3/9614_1959-1-13_2015.jpg
11206,43,0.435672515,0.533143939,0.134556575,0.384469697,0.477272727,0.389862371,0.36465098,0.259191116,0.344334349,0.40404506,0.220484972,0.238635378,0.0939625971,0.18543793,0.23942283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.26,0.44,0.06,0.22,0.49,0.25,0.61,0.36,0.25,0.05,0.03,../datasets/wrinkles3/9615_1928-9-2_1971.jpg
11207,73,0.214035088,0.455645161,0.718452758,0.309632079,0.381481481,0.214092164,0.251718067,0.336004951,0.234645371,0.231119096,0.108978994,0.167029989,0.269197703,0.131124255,0.142930108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.25,0.44,0.07,0.17,0.33,0.24,0.59,0.34,0.24,0.08,0.02,../datasets/wrinkles3/9616_1937-5-1_2010.jpg
11208,64,0.31,0.533333333,0.108848575,0.243372216,0.293650794,0.335698917,0.270861694,0.30644898,0.283101398,0.279316074,0.153475576,0.186002673,0.0746283721,0.122928757,0.129568382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.26,0.44,0.06,0.19,0.38,0.24,0.63,0.39,0.24,0.08,0.02,../datasets/wrinkles3/9617_1947-12-17_2011.jpg
11209,42,0.36637931,0.445322793,0.047766475,0.0921855922,0.0831193838,0.280956448,0.291385022,0.210758607,0.219751402,0.217362712,0.15717747,0.179094994,0.0740534029,0.0811277676,0.0838673177,0,0,0.00309597523,0,0,0,0,0.000196,0,0,0,0,1,0,0,0.6,0.26,0.44,0.07,0.19,0.37,0.27,0.59,0.33,0.27,0.06,0.03,../datasets/wrinkles3/9618_1968-7-5_2010.jpg
11210,42,0.432098765,0.369391026,0.0141242938,0.166296296,0.0271929825,0.240063279,0.280820571,0.230266264,0.222986689,0.171258117,0.157658157,0.156038257,0.0582643126,0.0985137733,0.0674856701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.26,0.45,0.06,0.22,0.43,0.27,0.59,0.32,0.27,0.06,0.03,../datasets/wrinkles3/9619_1968-7-5_2010.jpg
11211,25,0.0142857143,0.326060606,0.00532701983,0.170185811,0.0326797386,0.163110858,0.277167086,0.188268974,0.295254954,0.179053392,0.0613119663,0.145577463,0.053098644,0.111405071,0.0678842681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.25,0.44,0.07,0.18,0.43,0.23,0.57,0.35,0.23,0.06,0.02,../datasets/wrinkles3/961_1989-09-05_2014.jpg
11212,44,0.248207885,0.271684588,0.235349383,0.0767045455,0.0616319444,0.269772323,0.26761576,0.314164753,0.237039203,0.208691257,0.125111799,0.131675187,0.123505652,0.0759229338,0.0744751613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.26,0.44,0.06,0.2,0.39,0.27,0.6,0.33,0.27,0.06,0.03,../datasets/wrinkles3/9620_1968-7-5_2012.jpg
11213,34,0.436758893,0.413043478,0.0368107769,0.110734463,0.11375,0.259876944,0.310105388,0.199093778,0.219594016,0.213707859,0.161267663,0.183959171,0.0614533493,0.0904995982,0.0903965668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.27,0.46,0.06,0.22,0.45,0.26,0.62,0.36,0.26,0.07,0.03,../datasets/wrinkles3/9621_1977-12-15_2011.jpg
11214,34,0.284602076,0.789915966,0.0469026549,0.0289256198,0.210949059,0.327374423,0.294206003,0.260521354,0.186981539,0.293053848,0.150756553,0.254553956,0.0693027959,0.0650400418,0.119904526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.27,0.47,0.07,0.2,0.41,0.27,0.61,0.35,0.27,0.08,0.03,../datasets/wrinkles3/9623_1978-5-16_2012.jpg
11215,33,0.304273504,0.37962963,0.172005044,0.271635611,0.199794239,0.31443514,0.238660739,0.317684397,0.269935149,0.246085662,0.160259953,0.142907853,0.108549426,0.133084004,0.108603551,0,0.0462962963,0.0026481715,0,0.00596707819,0,0.000196,0.000196,0,0.000256,0,1,1,0,1,0.62,0.27,0.45,0.07,0.19,0.36,0.27,0.61,0.33,0.27,0.09,0.03,../datasets/wrinkles3/9624_1978-5-16_2011.jpg
11216,24,0.460446247,0.166666667,0.323975045,0.0705882353,0.43030303,0.271950291,0.18414737,0.246984317,0.165527352,0.289698714,0.178321873,0.112685202,0.131239822,0.0817243281,0.178587461,0,0.0138888889,0,0,0,0,0.000882266444,0,0,0,0,1,0,0,0,0.61,0.26,0.44,0.05,0.24,0.49,0.25,0.63,0.38,0.25,0.05,0.03,../datasets/wrinkles3/9625_1985-12-21_2009.jpg
11217,27,0.209134615,0.292207792,0.00654022237,0.00816649104,0.0529411765,0.304106361,0.261418368,0.231064575,0.186988545,0.220606277,0.11537858,0.143522862,0.028652846,0.0443136783,0.0687959661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.26,0.44,0.06,0.17,0.34,0.26,0.61,0.35,0.26,0.08,0.02,../datasets/wrinkles3/9626_1985-12-21_2012.jpg
11218,30,0.371590909,0.537190083,0.210043377,0.127819549,0.325891108,0.287231513,0.384269629,0.291771473,0.288398221,0.288628178,0.160799138,0.247265431,0.120973954,0.100948102,0.149741589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.26,0.44,0.06,0.18,0.38,0.25,0.63,0.38,0.25,0.08,0.02,../datasets/wrinkles3/9627_1985-12-21_2015.jpg
11219,34,0.33115942,0.388888889,0.0108214461,0.037037037,0.102954545,0.307988898,0.22491896,0.238109598,0.186801071,0.262590428,0.156222044,0.144867853,0.0446633047,0.0654908098,0.0854959308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.25,0.43,0.07,0.17,0.34,0.26,0.6,0.33,0.26,0.08,0.02,../datasets/wrinkles3/9628_1935-2-2_1969.jpg
11220,35,0.771428571,0.532387903,0.169014085,0.568563686,0.496212121,0.759570061,0.842642952,0.245185437,0.689591926,0.836635023,0.608394014,0.711343848,0.101396284,0.430513661,0.460739649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.27,0.45,0.07,0.21,0.34,0.25,0.6,0.35,0.25,0.09,0.03,../datasets/wrinkles3/9629_1975-9-18_2010.jpg
11221,33,0.463210702,0.511875512,0.0727346607,0.0326953748,0.182517483,0.253492975,0.274521067,0.212101301,0.188590013,0.196560114,0.165297599,0.188020908,0.0545498005,0.0530774145,0.105793192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.26,0.44,0.07,0.19,0.38,0.27,0.57,0.3,0.27,0.07,0.02,../datasets/wrinkles3/962_1922-12-09_1955.jpg
11222,36,0.194852941,0.35625,0.0783858998,0.250547264,0.109722222,0.245511397,0.377205964,0.218117727,0.266247589,0.235590597,0.113233511,0.182269117,0.0778286847,0.125151583,0.089010865,0.0294117647,0,0,0,0,0.001156,0,0,0,0,1,0,0,0,0,0.61,0.27,0.45,0.06,0.21,0.43,0.25,0.6,0.35,0.25,0.07,0.03,../datasets/wrinkles3/9630_1975-9-18_2011.jpg
11223,38,0.291208791,0.393592677,0.215970962,0.179012346,0.177055104,0.247165862,0.253437031,0.229889146,0.23342829,0.228975948,0.131379897,0.15186324,0.111171069,0.106745242,0.108795242,0,0,0,0.0154320988,0,0,0,0,0.00060591716,0,0,0,0,1,0,0.61,0.27,0.44,0.06,0.2,0.36,0.25,0.59,0.34,0.25,0.07,0.03,../datasets/wrinkles3/9631_1975-9-18_2013.jpg
11224,36,0.129032258,0.341736695,0.0244259893,0.260746606,0.16194865,0.196797164,0.336471703,0.193998414,0.228454592,0.25664179,0.0857519813,0.157997445,0.0653330702,0.121732899,0.104654146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0.25,0.41,0.05,0.21,0.41,0.25,0.6,0.35,0.25,0.07,0.03,../datasets/wrinkles3/9632_1975-9-18_2011.jpg
11225,36,0.47826087,0.616071429,0.111262902,0.222292791,0.164655172,0.220302724,0.278984766,0.209865798,0.248125356,0.246683243,0.155570303,0.208788773,0.0856479463,0.116970345,0.101676214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.27,0.45,0.07,0.21,0.43,0.26,0.61,0.35,0.26,0.07,0.03,../datasets/wrinkles3/9633_1975-9-18_2011.jpg
11226,36,0.224958052,0.647928994,0.106586224,0.306998557,0.142917548,0.331115576,0.337069373,0.227140783,0.297132301,0.283969498,0.288882625,0.2516111,0.0874141898,0.14619155,0.101609248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.27,0.47,0.07,0.22,0.48,0.26,0.61,0.35,0.26,0.07,0.03,../datasets/wrinkles3/9634_1975-9-18_2011.jpg
11227,39,0.258,0.435294118,0.0785670917,0.16232073,0.130714109,0.24259136,0.315511869,0.223128435,0.239468638,0.245899492,0.119934368,0.188782067,0.0745461899,0.10166379,0.093478842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.28,0.46,0.07,0.2,0.4,0.26,0.62,0.36,0.26,0.08,0.03,../datasets/wrinkles3/9635_1975-9-18_2014.jpg
11228,39,0.642857143,0.369047619,0.13375,0.326873385,0.185513673,0.244907227,0.496769318,0.223695936,0.266254047,0.279859663,0.198002609,0.234723113,0.0866773605,0.145071177,0.112909873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0.26,0.43,0.07,0.19,0.36,0.26,0.62,0.37,0.26,0.09,0.02,../datasets/wrinkles3/9636_1975-9-18_2014.jpg
11229,35,0.558974359,0.643333333,0.465637066,0.380090498,0.4125,0.403090636,0.326728109,0.337878329,0.253688378,0.277057989,0.262663493,0.237612309,0.202372399,0.154880287,0.16708095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.27,0.46,0.07,0.22,0.42,0.26,0.62,0.36,0.26,0.08,0.03,../datasets/wrinkles3/9638_1975-9-18_2010.jpg
11230,36,0.133333333,0.330894309,0.0177584185,0.144452718,0.0358527132,0.24657735,0.33815922,0.200995325,0.242685182,0.202073058,0.0902858667,0.159683615,0.0532838901,0.092068906,0.0655082489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.27,0.46,0.07,0.22,0.46,0.24,0.6,0.36,0.24,0.07,0.03,../datasets/wrinkles3/9639_1975-9-18_2011.jpg
11231,29,0.75390625,0.69326371,0.633268102,0.689685315,0.696842105,0.347092099,0.424583977,0.347852618,0.393252174,0.381581215,0.285350629,0.367035422,0.256227204,0.301209679,0.295937159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.27,0.46,0.06,0.22,0.4,0.27,0.62,0.35,0.27,0.06,0.03,../datasets/wrinkles3/963_1933-06-12_1962.jpg
11232,36,0.0899653979,0.322440087,0.00481036078,0.149350649,0.0292792793,0.207367902,0.3667594,0.178604891,0.247612633,0.185190116,0.0700459581,0.167838426,0.0476186461,0.0954036742,0.0639473637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.28,0.46,0.07,0.22,0.46,0.25,0.6,0.35,0.25,0.07,0.03,../datasets/wrinkles3/9640_1975-9-18_2011.jpg
11233,39,0.0166666667,0.140046296,0.0495361781,0.0535037879,0.0262820513,0.179699466,0.236971144,0.192702448,0.188809923,0.203785605,0.0568342737,0.0916734133,0.0687514632,0.07826854,0.0696842447,0,0,0,0.0146780303,0,0,0,0,0.0164151655,0,0,0,0,1,0,0.62,0.27,0.45,0.07,0.2,0.38,0.27,0.58,0.32,0.27,0.07,0.03,../datasets/wrinkles3/9641_1975-9-18_2014.jpg
11234,40,0.732919255,0.570967742,0.317095588,0.190556901,0.0349576271,0.281891804,0.33545789,0.389711082,0.297285248,0.336474605,0.234762004,0.229578613,0.162807193,0.106124391,0.0561807692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.27,0.46,0.07,0.23,0.48,0.25,0.62,0.37,0.25,0.06,0.03,../datasets/wrinkles3/9642_1975-9-18_2015.jpg
11235,39,0.407322654,0.6,0.290621266,0.273068051,0.237329435,0.292115979,0.407718622,0.693418536,0.293973781,0.234961033,0.166046381,0.280540245,0.245142536,0.13462404,0.118657592,0,0,0,0.00720876586,0,0,0,0,0.000196,0,0,0,0,1,0,0.63,0.27,0.46,0.06,0.24,0.5,0.25,0.61,0.35,0.25,0.06,0.03,../datasets/wrinkles3/9643_1975-9-18_2014.jpg
11236,40,0.533834586,0.667857143,0.385782616,0.370516432,0.27281746,0.249489161,0.323574825,0.411786658,0.275473635,0.279481628,0.180303987,0.248636245,0.210976467,0.15723567,0.13768687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.26,0.45,0.06,0.22,0.47,0.24,0.63,0.39,0.24,0.06,0.03,../datasets/wrinkles3/9644_1975-9-18_2015.jpg
11237,31,0.56712963,0.475555556,0.101533966,0.430541872,0.444444444,0.344753708,0.309965325,0.209072281,0.271607055,0.304688201,0.233492528,0.187508509,0.0857810918,0.169366684,0.187020687,0,0,0.0288531775,0,0,0,0,0.0474463288,0,0,0,0,1,0,0,0.58,0.27,0.43,0.06,0.18,0.31,0.25,0.62,0.37,0.25,0.09,0.02,../datasets/wrinkles3/9645_1984-12-23_2015.jpg
11238,43,0.187739464,0.108843537,0.00736507937,0.0277777778,0.0200860832,0.254209193,0.219198475,0.192044187,0.194508603,0.185710467,0.108268817,0.087888148,0.0450171799,0.0536298977,0.0547505938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.27,0.44,0.06,0.19,0.35,0.27,0.61,0.34,0.27,0.09,0.03,../datasets/wrinkles3/9647_1923-5-18_1966.jpg
11239,30,0.00625,0.291866029,0.0140070922,0.0944382232,0.124006359,0.163941758,0.210235648,0.193509062,0.228370811,0.223885799,0.0689536899,0.117245533,0.0563988769,0.0888736012,0.0968296255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.26,0.45,0.07,0.2,0.5,0.24,0.59,0.35,0.24,0.05,0.02,../datasets/wrinkles3/9648_1969-10-17_1999.jpg
11240,22,0.386956522,0.184615385,0.0500867553,0.106758833,0.0945054945,0.276539498,0.208304429,0.31505205,0.2358949,0.245371034,0.15568623,0.102089649,0.0629973605,0.0864032167,0.088677169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.27,0.45,0.06,0.21,0.47,0.25,0.62,0.37,0.25,0.06,0.03,../datasets/wrinkles3/9649_1989-2-5_2011.jpg
11241,22,0.151428571,0.200549451,0.42984384,0.123259623,0.169082126,0.222000644,0.195244011,0.44510623,0.205623158,0.228027692,0.0974268687,0.107891137,0.234927435,0.0893156373,0.102190156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.26,0.45,0.06,0.24,0.5,0.26,0.6,0.34,0.26,0.04,0.03,../datasets/wrinkles3/9650_1989-2-5_2011.jpg
11242,25,0.226166329,0.131111111,0.0039544448,0.00383631714,0.0407072368,0.343541126,0.219566307,0.186751105,0.160684943,0.20449465,0.128011494,0.0939892856,0.0418908646,0.0510552656,0.0647248731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.26,0.44,0.06,0.21,0.46,0.26,0.6,0.35,0.26,0.05,0.03,../datasets/wrinkles3/9651_1989-2-5_2014.jpg
11243,33,0.150477344,0.362573099,0.017580872,0.237548892,0.0634057971,0.283277354,0.364368068,0.182041102,0.268673335,0.218637378,0.283277354,0.180877653,0.055581482,0.121722823,0.0604180428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.26,0.44,0.06,0.19,0.35,0.23,0.6,0.37,0.23,0.08,0.02,../datasets/wrinkles3/9652_1971-12-30_2004.jpg
11244,36,0.633333333,0.475,0.235225049,0.396114865,0.422604423,0.252678772,0.251592222,0.235213007,0.288353598,0.309886042,0.20327532,0.175141641,0.123696433,0.169648266,0.18457341,0,0,0.0180039139,0,0,0,0,0.00060751835,0,0,0,0,2,0,0,0.63,0.27,0.45,0.07,0.21,0.43,0.23,0.62,0.39,0.23,0.06,0.02,../datasets/wrinkles3/9653_1971-12-30_2007.jpg
11245,28,0.161290323,0.15625,0.0033625731,0.0329059829,0.0154922539,0.200591619,0.209505104,0.212552272,0.187547977,0.183758656,0.100529054,0.0920497308,0.0372603436,0.0566708029,0.0454330332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.26,0.44,0.07,0.17,0.3,0.28,0.59,0.32,0.28,0.08,0.02,../datasets/wrinkles3/9654_1983-12-30_2011.jpg
11246,38,0.46037296,0.260997067,0.21577381,0.45372549,0.0452847806,0.253016389,0.369369994,0.593519224,0.240423618,0.244175344,0.168339459,0.139801351,0.164717485,0.160915817,0.0521253027,0,0,0.003125,0,0,0,0,0.000196,0,0,0,0,1,0,0,0.62,0.26,0.45,0.07,0.21,0.4,0.26,0.6,0.34,0.26,0.07,0.03,../datasets/wrinkles3/9655_1976-10-9_2014.jpg
11247,35,0.368686869,0.169351127,0.00274725275,0.127164502,0.00836320191,0.305324962,0.282187051,0.170295406,0.258212691,0.172630395,0.16134231,0.0921389439,0.0385038532,0.0865867657,0.0507593942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.27,0.46,0.07,0.21,0.45,0.24,0.58,0.34,0.24,0.05,0.02,../datasets/wrinkles3/9656_1976-9-19_2011.jpg
11248,5,0.21875,0.571428571,0.200532978,0.0857142857,0.425925926,0.23448403,0.210320046,0.255505245,0.285190538,0.312946479,0.117634264,0.170276146,0.110769554,0.0805046326,0.187120789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.27,0.44,0.06,0.18,0.38,0.23,0.61,0.38,0.23,0.07,0.02,../datasets/wrinkles3/9657_1982-1-19_1987.jpg
11249,66,0.374603175,0.390625,0.217801406,0.374234234,0.254618227,0.223792476,0.263878941,0.213516142,0.289062093,0.252680431,0.141081528,0.157200074,0.112362518,0.160290691,0.125274781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.26,0.42,0.06,0.2,0.39,0.25,0.6,0.35,0.25,0.07,0.02,../datasets/wrinkles3/9659_1908-7-23_1974.jpg
11250,49,0.304195804,0.19375,0.00421559771,0.119501466,0.0456521739,0.287687198,0.252555736,0.179962055,0.242148325,0.221152837,0.137758755,0.0993739067,0.0491257704,0.0885918336,0.0689543135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.26,0.44,0.06,0.19,0.38,0.25,0.59,0.34,0.25,0.07,0.02,../datasets/wrinkles3/9661_1960-11-5_2009.jpg
11251,51,0.550769231,0.511948529,0.0952888258,0.0583126551,0.0191210046,0.373914103,0.274218911,0.392741993,0.200991034,0.182517749,0.242450394,0.181366207,0.0830170721,0.0677514553,0.0569330795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.27,0.45,0.07,0.19,0.35,0.26,0.58,0.32,0.26,0.08,0.02,../datasets/wrinkles3/9662_1960-11-5_2011.jpg
11252,53,0.459383754,0.670833333,0.00735048446,0.0557823129,0.095473251,0.334633782,0.368191663,0.192413253,0.236999972,0.243798656,0.199209312,0.279897735,0.0387383007,0.0676191654,0.0872179108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.26,0.44,0.06,0.19,0.4,0.26,0.59,0.33,0.26,0.06,0.02,../datasets/wrinkles3/9663_1960-11-5_2013.jpg
11253,54,0.276344086,0.423809524,0.162695925,0.116875,0.278333333,0.259550036,0.270749192,0.203181698,0.197400593,0.229932321,0.12921176,0.170985969,0.100727051,0.090562434,0.128445809,0,0.0476190476,0.00344827586,0,0,0,0.000254979064,0.000195218346,0,0,0,1,1,0,0,0.62,0.26,0.44,0.07,0.18,0.33,0.26,0.58,0.32,0.26,0.08,0.02,../datasets/wrinkles3/9664_1960-11-5_2014.jpg
11254,53,0.210138249,0.621052632,0.0236175115,0.0801001252,0.180332122,0.25376038,0.297515512,0.196700995,0.193990964,0.245060923,0.120191805,0.221438269,0.0591807415,0.0819221696,0.111313826,0,0,0.00417626728,0,0,0,0,0.000256,0,0,0,0,1,0,0,0.63,0.27,0.46,0.07,0.2,0.38,0.26,0.59,0.33,0.26,0.07,0.03,../datasets/wrinkles3/9665_1960-11-5_2013.jpg
11255,53,0.158808933,0.189473684,0.0108187135,0.086306099,0.0252525253,0.242264637,0.252724196,0.182898804,0.204529438,0.184124478,0.106119556,0.108612509,0.0496829803,0.0807560627,0.0622859588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.28,0.46,0.07,0.2,0.38,0.28,0.56,0.28,0.28,0.07,0.03,../datasets/wrinkles3/9666_1960-11-5_2013.jpg
